"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"PCDHB3",1,0,0,0,37,1,0,0,0,39,35,35
"SYNPO2",0,0,0,0,38,1,0,0,0,39,35,35
"ARID1A",4,2,0,0,13,17,0,2,0,38,35,35
"DCHS1",0,0,0,0,36,2,0,0,0,38,35,35
"GABRA2",0,0,0,0,34,3,0,1,0,38,35,35
"POSTN",3,1,0,0,27,0,0,7,0,38,35,35
"XYLT1",0,0,0,0,33,4,0,1,0,38,35,35
"DIDO1",1,0,0,0,33,2,0,1,0,37,35,35
"FOLH1",0,0,0,0,30,5,0,1,1,37,35,35
"MAGI2",0,1,0,0,32,2,0,1,1,37,35,35
"SATB2",2,0,0,0,30,4,0,1,0,37,35,35
"FSIP2",1,0,0,0,34,1,0,0,0,36,35,35
"NTNG1",1,0,0,0,32,2,0,1,0,36,35,35
"OR2T34",2,0,0,0,33,1,0,0,0,36,35,35
"PCDH18",0,0,0,0,35,1,0,0,0,36,35,35
"TSHZ2",1,0,0,0,32,3,0,0,0,36,35,35
"SIGLEC10",0,0,0,0,29,6,0,0,0,35,35,35
"ALPK2",4,0,0,0,34,1,0,0,0,39,34,34
"MYO3A",2,2,0,0,31,2,0,2,0,39,34,34
"ABCC11",3,0,0,0,32,2,0,1,0,38,34,34
"PCDHA2",1,1,0,0,32,4,0,0,0,38,34,34
"ADAMTS5",2,0,0,0,32,1,0,2,0,37,34,34
"CNGB3",1,1,0,0,29,0,0,6,0,37,34,34
"MYO7B",1,0,0,0,30,6,0,0,0,37,34,34
"PCDHA1",1,1,0,0,33,2,0,0,0,37,34,34
"PCDHB14",0,0,0,0,35,2,0,0,0,37,34,34
"SDK1",0,0,0,0,35,1,0,1,0,37,34,34
"BDP1",0,0,0,0,31,4,0,1,0,36,34,34
"IQGAP2",1,2,0,0,26,6,0,1,0,36,34,34
"ITPR2",1,2,0,0,27,4,0,2,0,36,34,34
"NELL2",4,1,1,0,27,3,0,0,0,36,34,34
"PAK5",3,0,0,0,27,3,0,3,0,36,34,34
"PCDHB6",1,0,0,0,33,2,0,0,0,36,34,34
"TLL2",0,8,0,0,23,4,0,1,0,36,34,34
"ATP2B3",0,0,0,0,26,7,0,2,0,35,34,34
"FRMPD1",1,0,0,0,30,4,0,0,0,35,34,34
"MAGEB6B",3,0,0,0,29,3,0,0,0,35,34,34
"MED12L",1,0,0,0,28,3,0,3,0,35,34,34
"TBX22",1,0,0,0,33,1,0,0,0,35,34,34
"ZNF676",1,0,0,0,29,5,0,0,0,35,34,34
"COL25A1",1,0,0,0,27,4,0,2,0,34,34,34
"IL1RAPL1",1,0,0,0,31,2,0,0,0,34,34,34
"THBS2",1,0,0,0,29,4,0,0,0,34,34,34
"KIF4B",1,0,0,0,39,0,0,0,0,40,33,33
"DCAF12L1",0,0,0,0,35,4,0,0,0,39,33,33
"LAMB1",0,2,0,0,33,3,0,1,0,39,33,33
"RGS22",0,0,0,0,30,6,0,2,0,38,33,33
"CMYA5",0,0,0,0,36,1,0,0,0,37,33,33
"DNAH10",2,0,0,0,34,1,0,0,0,37,33,33
"FANCM",1,0,0,0,27,6,0,3,0,37,33,33
"OR4C6",1,0,0,0,33,3,0,0,0,37,33,33
"ADAMTS19",1,0,0,0,32,2,0,1,0,36,33,33
"BCORL1",2,0,0,0,31,3,0,0,0,36,33,33
"GABRG1",1,0,0,0,30,4,0,1,0,36,33,33
"MEGF10",2,0,0,0,32,1,0,1,0,36,33,33
"NLGN1",1,0,0,0,33,2,0,0,0,36,33,33
"PDE10A",2,0,0,0,30,3,0,1,0,36,33,33
"PRKD1",0,0,0,0,35,0,0,1,0,36,33,33
"SHANK1",1,0,0,0,33,2,0,0,0,36,33,33
"CCNB3",0,1,0,0,29,4,1,0,0,35,33,33
"COBL",1,0,0,0,32,2,0,0,0,35,33,33
"FRG2C",1,0,0,0,33,0,1,0,0,35,33,33
"ITGA4",1,1,1,0,31,1,0,0,0,35,33,33
"OR2T33",0,0,0,0,32,3,0,0,0,35,33,33
"PCDHA6",0,0,0,0,34,1,0,0,0,35,33,33
"SPATA31A3",1,0,0,0,34,0,0,0,0,35,33,33
"ATP10B",0,0,0,0,29,2,0,3,0,34,33,33
"CAMTA1",1,0,0,0,32,0,0,1,0,34,33,33
"CARD11",0,0,0,0,32,1,0,1,0,34,33,33
"CDH11",3,0,0,0,29,1,0,1,0,34,33,33
"GRID1",0,0,0,0,31,2,0,1,0,34,33,33
"LTBP2",0,0,0,0,29,2,0,3,0,34,33,33
"OR2L13",1,0,0,0,30,2,0,0,1,34,33,33
"PCDHA5",1,1,0,0,31,1,0,0,0,34,33,33
"SLC6A5",0,0,0,0,31,2,0,1,0,34,33,33
"SRRM2",2,1,0,0,23,1,0,7,0,34,33,33
"TKTL2",0,2,0,0,30,2,0,0,0,34,33,33
"ZBBX",1,0,0,0,26,5,0,2,0,34,33,33
"ABCA9",1,0,0,0,30,0,0,2,0,33,33,33
"NCAN",1,0,0,0,28,3,0,1,0,33,33,33
"CDH2",1,0,0,0,35,3,0,0,0,39,32,32
"PCDHB11",1,0,0,0,34,3,0,0,0,38,32,32
"CNTN1",0,1,0,0,33,2,0,1,0,37,32,32
"RBP3",3,0,0,0,34,0,0,0,0,37,32,32
"KMT2A",1,1,0,0,32,1,0,1,0,36,32,32
"NLRP2",1,0,0,0,35,0,0,0,0,36,32,32
"SAMD9",0,1,0,0,30,5,0,0,0,36,32,32
"SCN11A",1,0,0,0,33,1,0,1,0,36,32,32
"SCN5A",1,0,0,0,34,1,0,0,0,36,32,32
"BSN",3,0,0,0,31,1,0,0,0,35,32,32
"DYNC2H1",0,1,1,0,30,3,0,0,0,35,32,32
"KIF21A",2,0,0,0,23,8,0,2,0,35,32,32
"MKI67",0,0,0,0,26,9,0,0,0,35,32,32
"OR5D13",0,0,0,0,35,0,0,0,0,35,32,32
"RAG1",0,0,0,0,35,0,0,0,0,35,32,32
"CNTN3",1,0,0,0,31,0,0,2,0,34,32,32
"CUX2",0,0,0,0,32,1,0,1,0,34,32,32
"DNAH2",0,0,0,0,34,0,0,0,0,34,32,32
"DPP6",0,0,0,0,33,1,0,0,0,34,32,32
"FLNA",0,0,0,0,31,1,0,2,0,34,32,32
"KIAA1210",2,0,0,0,29,3,0,0,0,34,32,32
"OR8U1",0,0,0,0,33,1,0,0,0,34,32,32
"SMG1",0,0,1,0,31,1,0,1,0,34,32,32
"AMER3",2,0,0,0,27,4,0,0,0,33,32,32
"ASH1L",2,0,0,0,27,3,0,1,0,33,32,32
"DMXL1",1,0,0,0,30,1,0,1,0,33,32,32
"EDIL3",0,0,0,0,29,4,0,0,0,33,32,32
"FRY",1,0,0,0,28,2,0,2,0,33,32,32
"IGF2R",3,0,0,0,29,1,0,0,0,33,32,32
"MUC5AC",0,0,0,0,31,2,0,0,0,33,32,32
"MYPN",0,0,0,0,32,1,0,0,0,33,32,32
"OR2B11",1,0,0,0,32,0,0,0,0,33,32,32
"PIK3CA",0,0,1,0,32,0,0,0,0,33,32,32
"POTEE",0,0,0,0,30,3,0,0,0,33,32,32
"TYR",0,0,0,0,27,6,0,0,0,33,32,32
"WDR49",0,0,0,1,30,1,0,1,0,33,32,32
"CD163L1",0,0,0,0,28,4,0,0,0,32,32,32
"PTPRH",0,0,0,0,31,1,0,0,0,32,32,32
"STXBP5L",3,0,0,0,28,1,0,0,0,32,32,32
"PLCE1",2,0,0,0,31,4,0,2,0,39,31,31
"CDKN2A",4,5,1,0,23,4,0,1,0,38,31,31
"SERPINA9",0,0,0,0,37,0,0,0,0,37,31,31
"FRYL",0,2,0,0,29,5,0,0,0,36,31,31
"PREX1",0,0,0,0,35,0,0,1,0,36,31,31
"ICE1",0,0,0,0,31,4,0,0,0,35,31,31
"LRRC66",1,1,0,0,27,3,3,0,0,35,31,31
"UBR5",0,0,0,0,32,3,0,0,0,35,31,31
"AGMO",0,0,0,0,30,2,0,2,0,34,31,31
"BRCA2",1,0,0,0,29,4,0,0,0,34,31,31
"FSHR",2,0,0,0,29,3,0,0,0,34,31,31
"OR2T4",2,0,0,0,30,2,0,0,0,34,31,31
"POLQ",0,0,0,0,30,2,0,2,0,34,31,31
"TNC",1,0,1,0,27,5,0,0,0,34,31,31
"CFAP65",2,0,0,1,27,3,0,0,0,33,31,31
"IRS4",1,3,0,0,28,1,0,0,0,33,31,31
"KIF21B",0,0,0,0,29,3,0,1,0,33,31,31
"OR5F1",1,1,0,0,30,1,0,0,0,33,31,31
"SELP",0,0,0,0,29,4,0,0,0,33,31,31
"SETX",0,0,0,0,31,2,0,0,0,33,31,31
"SLC12A5",0,0,0,0,30,2,0,1,0,33,31,31
"USP34",2,0,0,0,28,2,0,1,0,33,31,31
"ZFHX3",5,6,0,0,22,0,0,0,0,33,31,31
"APC",5,2,1,0,18,3,0,3,0,32,31,31
"CTTNBP2",1,0,0,0,28,3,0,0,0,32,31,31
"FAM71B",0,0,0,0,32,0,0,0,0,32,31,31
"GABRA6",1,0,0,0,27,2,0,1,1,32,31,31
"KIAA1755",1,0,0,0,29,2,0,0,0,32,31,31
"LILRB1",0,0,0,0,24,8,0,0,0,32,31,31
"POLE",1,0,0,0,29,0,0,2,0,32,31,31
"RAPGEF2",0,0,0,0,30,1,0,1,0,32,31,31
"RIMBP2",2,0,0,0,25,4,0,1,0,32,31,31
"SCN7A",3,0,0,0,24,5,0,0,0,32,31,31
"TRPC5",0,0,0,0,29,1,0,2,0,32,31,31
"ZSWIM2",3,0,0,0,27,1,0,1,0,32,31,31
"CACNA1B",2,0,0,0,26,3,0,0,0,31,31,31
"GLI2",3,0,0,0,26,2,0,0,0,31,31,31
"NOS1",0,0,0,0,28,3,0,0,0,31,31,31
"OR5L2",2,0,0,0,28,1,0,0,0,31,31,31
"PCDHB2",0,0,0,0,30,1,0,0,0,31,31,31
"PDILT",0,0,0,0,30,0,0,1,0,31,31,31
"ST18",1,0,0,0,23,4,0,3,0,31,31,31
"TRIML1",0,0,0,0,24,7,0,0,0,31,31,31
"VWA3B",1,0,0,0,28,1,0,1,0,31,31,31
"DGKI",0,0,0,0,29,5,0,2,0,36,30,30
"LRRIQ3",2,2,0,0,28,4,0,0,0,36,30,30
"CHRM3",0,0,0,0,30,5,0,0,0,35,30,30
"GABRB3",0,2,0,0,31,2,0,0,0,35,30,30
"ARPP21",5,0,0,0,26,3,0,0,0,34,30,30
"OR2L3",0,0,0,0,32,0,0,0,2,34,30,30
"SLC17A6",0,0,0,0,28,3,0,3,0,34,30,30
"TRIM58",0,0,0,0,28,6,0,0,0,34,30,30
"ATP7A",1,0,0,0,30,2,0,0,0,33,30,30
"KCNJ3",0,1,0,0,29,2,0,1,0,33,30,30
"NLRP7",1,0,1,0,26,4,0,1,0,33,30,30
"NRG3",0,0,0,0,30,1,0,2,0,33,30,30
"PLCB4",0,0,0,0,27,3,0,3,0,33,30,30
"PLG",0,1,0,0,28,3,0,1,0,33,30,30
"RANBP2",0,0,0,0,30,3,0,0,0,33,30,30
"UTRN",1,0,0,0,27,1,0,4,0,33,30,30
"ANKRD17",1,0,1,0,28,1,1,0,0,32,30,30
"BPTF",0,0,0,0,32,0,0,0,0,32,30,30
"C7",1,0,0,0,30,1,0,0,0,32,30,30
"CHD7",0,0,0,0,26,6,0,0,0,32,30,30
"DOP1B",3,0,1,0,28,0,0,0,0,32,30,30
"NLRP8",1,0,1,0,28,1,0,1,0,32,30,30
"PCDHB9",0,0,0,0,31,1,0,0,0,32,30,30
"PDE3A",2,0,0,0,22,6,0,2,0,32,30,30
"SLC12A1",0,0,0,0,30,2,0,0,0,32,30,30
"TRO",0,2,0,0,30,0,0,0,0,32,30,30
"ZIC1",2,0,0,0,30,0,0,0,0,32,30,30
"BRINP2",0,1,0,0,29,1,0,0,0,31,30,30
"CDHR2",0,0,0,0,31,0,0,0,0,31,30,30
"LGR5",1,1,0,0,27,2,0,0,0,31,30,30
"MUC2",0,0,0,0,29,2,0,0,0,31,30,30
"MYH11",1,0,0,0,25,5,0,0,0,31,30,30
"OR4A16",0,0,0,0,31,0,0,0,0,31,30,30
"OR6K2",0,0,0,0,29,2,0,0,0,31,30,30
"PCDHGA8",0,0,0,0,28,3,0,0,0,31,30,30
"PLB1",0,0,0,0,25,1,0,5,0,31,30,30
"VWF",1,1,0,0,23,5,0,1,0,31,30,30
"ABCB11",3,1,0,0,25,1,0,0,0,30,30,30
"ADCY5",0,0,0,0,29,1,0,0,0,30,30,30
"EXPH5",0,0,0,0,24,6,0,0,0,30,30,30
"FAM171A1",0,0,0,0,28,0,0,2,0,30,30,30
"HHIPL2",1,0,0,0,28,1,0,0,0,30,30,30
"NETO1",0,0,0,0,27,2,0,1,0,30,30,30
"OCA2",0,3,0,0,30,2,0,0,0,35,29,29
"TET1",1,0,0,0,32,2,0,0,0,35,29,29
"OR2M2",2,0,0,0,29,3,0,0,0,34,29,29
"ADAMTSL1",2,1,0,0,28,1,0,0,0,32,29,29
"ARHGAP32",0,0,0,0,29,3,0,0,0,32,29,29
"ARID2",3,0,0,0,16,10,0,3,0,32,29,29
"CR1",1,0,0,0,29,1,0,1,0,32,29,29
"MAGEC2",0,0,0,0,32,0,0,0,0,32,29,29
"NID2",0,0,0,0,30,1,0,1,0,32,29,29
"OR2G6",0,0,0,0,29,3,0,0,0,32,29,29
"RGS7",0,0,0,0,25,4,0,3,0,32,29,29
"TACC2",0,0,0,0,31,1,0,0,0,32,29,29
"TRIO",0,0,0,0,28,1,0,3,0,32,29,29
"VCAM1",2,0,0,0,30,0,0,0,0,32,29,29
"CHD8",0,0,0,0,24,7,0,0,0,31,29,29
"CNKSR2",2,0,0,0,26,3,0,0,0,31,29,29
"COL9A1",0,0,0,0,28,1,0,2,0,31,29,29
"HERC1",0,0,0,0,30,1,0,0,0,31,29,29
"HIVEP2",1,1,0,0,26,3,0,0,0,31,29,29
"PRRC2C",0,0,0,0,28,3,0,0,0,31,29,29
"RUNX1T1",0,1,0,0,27,1,0,2,0,31,29,29
"TEP1",1,0,0,0,19,6,0,5,0,31,29,29
"ZNF292",1,3,0,0,27,0,0,0,0,31,29,29
"CLCA4",0,1,0,0,27,1,0,1,0,30,29,29
"KIF1A",0,1,0,0,27,2,0,0,0,30,29,29
"NES",0,0,0,0,25,5,0,0,0,30,29,29
"NIPBL",0,0,0,0,25,4,0,1,0,30,29,29
"OR4N2",3,0,0,0,25,2,0,0,0,30,29,29
"PCDHB16",2,0,0,0,28,0,0,0,0,30,29,29
"PDHA2",0,0,0,0,28,2,0,0,0,30,29,29
"PZP",0,0,0,0,28,1,0,1,0,30,29,29
"ADAMTS3",1,0,0,0,26,0,0,2,0,29,29,29
"CD5L",0,1,0,0,14,9,0,5,0,29,29,29
"DZIP3",2,0,0,0,24,3,0,0,0,29,29,29
"LAMA3",1,0,0,0,27,1,0,0,0,29,29,29
"SLC9A4",3,0,0,0,23,1,0,2,0,29,29,29
"USP9X",1,0,0,0,26,1,0,1,0,29,29,29
"GALNT13",2,0,0,0,30,2,0,0,0,34,28,28
"RASGRF2",0,1,0,0,31,1,0,1,0,34,28,28
"PKP2",1,2,0,0,25,3,0,2,0,33,28,28
"CCT8L2",2,0,0,0,28,2,0,0,0,32,28,28
"FAM171B",1,0,0,0,30,1,0,0,0,32,28,28
"GUCY1A2",0,1,0,0,29,2,0,0,0,32,28,28
"NFASC",1,1,0,0,29,1,0,0,0,32,28,28
"PCDHB5",1,0,0,0,29,2,0,0,0,32,28,28
"SLITRK5",1,0,0,0,29,2,0,0,0,32,28,28
"DPP10",1,0,0,0,26,1,0,3,0,31,28,28
"FLT1",1,1,0,0,27,1,0,1,0,31,28,28
"GTF3C1",1,1,0,0,27,1,0,1,0,31,28,28
"ITGAD",0,0,0,0,30,1,0,0,0,31,28,28
"NRAP",0,0,0,0,29,1,0,1,0,31,28,28
"OR2T6",0,1,0,0,29,1,0,0,0,31,28,28
"OR8H2",2,0,0,0,24,5,0,0,0,31,28,28
"PARD3B",0,0,0,0,24,4,0,3,0,31,28,28
"SPATA31E1",1,0,1,0,27,2,0,0,0,31,28,28
"ATP8A2",0,0,0,0,25,2,0,3,0,30,28,28
"ATP8B4",0,0,0,0,20,8,0,2,0,30,28,28
"CADPS",0,0,0,0,26,3,0,1,0,30,28,28
"DCAF8L1",2,0,0,0,25,3,0,0,0,30,28,28
"EPB41L3",0,0,0,0,26,4,0,0,0,30,28,28
"HIVEP3",0,1,0,0,28,1,0,0,0,30,28,28
"OGDHL",0,0,0,0,26,3,0,1,0,30,28,28
"OR5D14",1,0,0,0,27,2,0,0,0,30,28,28
"OR5T3",1,1,0,0,28,0,0,0,0,30,28,28
"ADAMTS18",0,0,0,0,29,0,0,0,0,29,28,28
"AKAP9",1,0,0,0,27,1,0,0,0,29,28,28
"ANKS1B",1,1,0,0,27,0,0,0,0,29,28,28
"EP400",1,1,0,0,23,4,0,0,0,29,28,28
"FRMPD2",1,0,0,0,22,1,0,5,0,29,28,28
"GFRAL",3,0,0,0,24,2,0,0,0,29,28,28
"LVRN",0,0,0,0,29,0,0,0,0,29,28,28
"PCDH19",3,0,0,0,24,2,0,0,0,29,28,28
"PROS1",0,0,0,0,25,1,0,3,0,29,28,28
"SPTBN1",1,0,1,0,23,4,0,0,0,29,28,28
"UGT3A1",1,6,0,0,20,2,0,0,0,29,28,28
"ADCY10",0,0,0,0,26,1,0,1,0,28,28,28
"DIO2",1,0,0,0,24,3,0,0,0,28,28,28
"GALNT17",0,0,0,0,26,2,0,0,0,28,28,28
"HECTD4",0,0,0,0,26,2,0,0,0,28,28,28
"LRFN2",0,1,2,0,25,0,0,0,0,28,28,28
"OR51V1",0,0,0,0,26,2,0,0,0,28,28,28
"OR5T2",1,0,0,0,27,0,0,0,0,28,28,28
"PCDHA4",0,0,0,0,25,3,0,0,0,28,28,28
"PRSS1",0,0,0,0,27,1,0,0,0,28,28,28
"RIF1",0,2,0,0,23,0,0,3,0,28,28,28
"SLC27A6",1,0,0,0,24,2,0,1,0,28,28,28
"TMEM200A",1,0,0,0,27,0,0,0,0,28,28,28
"UBA6",2,0,0,0,23,2,0,1,0,28,28,28
"VPS13D",2,0,0,0,29,2,0,0,0,33,27,27
"GABRG2",1,0,0,0,25,4,0,1,1,32,27,27
"KCNC2",0,1,0,0,26,4,0,0,0,31,27,27
"PASD1",0,0,0,0,29,1,0,1,0,31,27,27
"ACSM2B",0,0,0,0,28,1,0,1,0,30,27,27
"ANO4",0,0,0,0,28,1,0,1,0,30,27,27
"DAB1",0,0,0,0,26,1,0,3,0,30,27,27
"KCNQ2",0,0,0,0,29,1,0,0,0,30,27,27
"OR2T12",0,0,0,0,29,1,0,0,0,30,27,27
"PCDHGA1",0,0,0,0,29,1,0,0,0,30,27,27
"PCNX1",1,0,0,0,25,2,0,2,0,30,27,27
"PREX2",0,0,0,0,29,1,0,0,0,30,27,27
"TRPC6",1,0,0,0,23,5,0,1,0,30,27,27
"ARHGAP36",2,0,0,0,25,1,0,1,0,29,27,27
"ARMC3",0,0,0,0,26,2,0,1,0,29,27,27
"CACNA1F",1,0,0,0,23,3,0,2,0,29,27,27
"CASR",0,0,0,0,28,1,0,0,0,29,27,27
"COL21A1",2,0,0,0,21,6,0,0,0,29,27,27
"EGFLAM",2,0,0,0,26,1,0,0,0,29,27,27
"INHBA",1,1,0,0,26,1,0,0,0,29,27,27
"MICAL3",1,0,0,0,27,0,0,1,0,29,27,27
"OR2G3",0,0,0,0,28,1,0,0,0,29,27,27
"PCDHGA5",3,0,0,0,25,1,0,0,0,29,27,27
"PYHIN1",0,1,0,0,28,0,0,0,0,29,27,27
"RAD51AP2",0,0,0,0,25,3,0,0,1,29,27,27
"SLC44A5",0,0,0,0,23,3,0,2,1,29,27,27
"TLN2",1,0,0,0,24,2,0,2,0,29,27,27
"ZFYVE26",1,0,0,0,26,0,0,2,0,29,27,27
"ATP10D",1,0,0,0,25,2,0,0,0,28,27,27
"CEMIP2",1,0,0,0,25,1,0,1,0,28,27,27
"COL27A1",1,0,0,0,23,2,0,2,0,28,27,27
"COL2A1",0,0,0,0,25,0,0,3,0,28,27,27
"DTNA",0,0,0,0,25,2,0,0,1,28,27,27
"GLDC",0,0,0,0,25,0,0,3,0,28,27,27
"HFM1",1,0,0,0,22,2,0,2,1,28,27,27
"KCNB1",0,1,0,0,24,3,0,0,0,28,27,27
"KCNK2",0,0,0,0,24,4,0,0,0,28,27,27
"LRRC32",1,0,0,0,24,3,0,0,0,28,27,27
"OR10Z1",0,0,0,0,28,0,0,0,0,28,27,27
"OR4A5",0,1,0,0,25,2,0,0,0,28,27,27
"PCDH7",1,1,0,0,25,1,0,0,0,28,27,27
"PCDHGA9",1,0,0,0,26,1,0,0,0,28,27,27
"RBBP6",3,0,0,0,22,3,0,0,0,28,27,27
"SLC4A3",1,0,0,0,25,1,0,1,0,28,27,27
"SLC5A7",0,0,0,0,25,3,0,0,0,28,27,27
"TECTA",2,0,0,0,23,2,0,1,0,28,27,27
"TRANK1",0,0,0,0,28,0,0,0,0,28,27,27
"TRPM3",0,0,0,0,27,1,0,0,0,28,27,27
"ADAM19",0,0,0,0,26,1,0,0,0,27,27,27
"AEBP1",1,0,0,0,26,0,0,0,0,27,27,27
"AMPH",2,0,0,0,24,0,0,1,0,27,27,27
"FREM2",1,0,0,0,24,2,0,0,0,27,27,27
"FZD10",2,1,0,0,22,2,0,0,0,27,27,27
"MS4A14",1,0,0,0,24,2,0,0,0,27,27,27
"MTUS2",0,0,0,0,25,2,0,0,0,27,27,27
"NCAM2",2,0,0,0,20,3,0,2,0,27,27,27
"SLC26A3",0,0,0,0,26,1,0,0,0,27,27,27
"TMEM132E",1,0,0,0,22,3,0,1,0,27,27,27
"UNC5B",0,0,0,0,20,5,0,2,0,27,27,27
"ZBED9",1,1,0,0,22,3,0,0,0,27,27,27
"MTOR",0,1,0,0,28,1,0,1,0,31,26,26
"MARCO",0,3,0,0,23,4,0,0,0,30,26,26
"PCDHGA6",0,0,0,0,28,2,0,0,0,30,26,26
"SLIT1",1,0,0,0,26,2,0,1,0,30,26,26
"UGT2B4",0,0,0,0,26,2,0,2,0,30,26,26
"VAV3",0,0,0,0,25,1,0,4,0,30,26,26
"CASS4",1,0,0,0,26,1,0,1,0,29,26,26
"FBN1",0,0,0,0,27,1,0,1,0,29,26,26
"ITIH5",1,0,0,0,25,1,0,2,0,29,26,26
"MIA2",3,0,0,0,22,3,0,1,0,29,26,26
"NCAM1",0,1,0,0,26,2,0,0,0,29,26,26
"OR2AK2",0,0,0,0,28,1,0,0,0,29,26,26
"OR4M1",0,0,0,0,28,1,0,0,0,29,26,26
"POTEF",0,0,0,0,26,2,1,0,0,29,26,26
"RTL9",0,1,0,0,27,1,0,0,0,29,26,26
"SCN9A",1,0,0,0,27,1,0,0,0,29,26,26
"SEMA3D",1,0,0,0,25,2,0,1,0,29,26,26
"SLC26A7",1,0,0,0,25,3,0,0,0,29,26,26
"THOC2",0,0,0,0,23,4,0,2,0,29,26,26
"AOX1",0,0,0,0,26,1,0,1,0,28,26,26
"DACH2",0,0,0,0,27,1,0,0,0,28,26,26
"DOCK4",1,0,0,0,25,2,0,0,0,28,26,26
"DSG1",0,0,0,0,26,1,0,1,0,28,26,26
"ITIH2",1,0,0,0,26,1,0,0,0,28,26,26
"KEL",0,1,0,0,26,1,0,0,0,28,26,26
"KPRP",0,0,0,0,25,3,0,0,0,28,26,26
"LAMA5",2,1,1,0,21,2,0,1,0,28,26,26
"LEPR",1,0,0,0,23,4,0,0,0,28,26,26
"SHPRH",0,0,0,0,27,1,0,0,0,28,26,26
"SLC8A3",0,0,0,0,25,3,0,0,0,28,26,26
"SPTB",0,0,0,0,25,3,0,0,0,28,26,26
"ACTRT1",0,0,0,0,26,1,0,0,0,27,26,26
"C2orf78",0,0,0,0,25,2,0,0,0,27,26,26
"CHD5",0,0,0,0,23,3,0,1,0,27,26,26
"LAMC1",0,0,0,0,22,3,0,2,0,27,26,26
"LRRTM3",1,0,0,0,17,7,0,1,1,27,26,26
"OR10J3",0,0,0,0,27,0,0,0,0,27,26,26
"OR5J2",1,1,0,0,23,2,0,0,0,27,26,26
"SIPA1L1",0,0,0,0,23,2,0,2,0,27,26,26
"SLCO5A1",1,0,0,0,25,1,0,0,0,27,26,26
"TECRL",1,0,0,0,22,4,0,0,0,27,26,26
"TPR",3,0,0,0,20,2,0,1,1,27,26,26
"ADAM23",1,0,0,0,22,2,0,1,0,26,26,26
"ARAP2",0,0,0,0,19,5,0,2,0,26,26,26
"BACH2",2,0,0,0,22,2,0,0,0,26,26,26
"DLC1",3,2,0,0,20,1,0,0,0,26,26,26
"DNAH1",0,0,0,0,26,0,0,0,0,26,26,26
"GABRA5",0,0,0,0,24,1,0,0,1,26,26,26
"GRIA4",1,0,0,0,20,3,0,2,0,26,26,26
"NCKAP1L",2,0,0,0,23,1,0,0,0,26,26,26
"NPY2R",1,0,0,0,22,3,0,0,0,26,26,26
"OLFM4",2,0,0,0,23,0,0,1,0,26,26,26
"OR14K1",0,1,0,0,24,0,0,0,1,26,26,26
"PSG7",0,0,0,0,25,1,0,0,0,26,26,26
"TAS1R2",1,0,0,0,23,2,0,0,0,26,26,26
"ACSM2A",1,0,0,0,28,1,0,2,0,32,25,25
"CLSTN2",2,1,0,0,26,0,1,0,0,30,25,25
"GUCY2F",1,1,0,0,25,2,0,1,0,30,25,25
"TNXB",2,0,0,0,24,4,0,0,0,30,25,25
"ARID1B",1,2,0,0,24,2,0,0,0,29,25,25
"C6",2,1,0,0,20,5,0,1,0,29,25,25
"CELSR3",0,0,0,0,25,3,0,1,0,29,25,25
"GREB1",1,0,0,0,23,4,0,1,0,29,25,25
"IL16",0,0,0,0,29,0,0,0,0,29,25,25
"LRRK2",2,0,0,0,22,4,0,1,0,29,25,25
"MSH4",1,0,0,0,24,4,0,0,0,29,25,25
"PLXNA2",1,0,0,0,25,3,0,0,0,29,25,25
"ADAMTS6",1,0,0,0,23,2,0,2,0,28,25,25
"FNDC1",1,0,1,0,23,3,0,0,0,28,25,25
"MAGEC3",0,0,0,0,27,1,0,0,0,28,25,25
"OR2T1",0,0,0,0,27,1,0,0,0,28,25,25
"RTTN",0,0,0,0,26,0,0,2,0,28,25,25
"CRISPLD1",1,0,0,0,23,2,0,1,0,27,25,25
"DACH1",1,0,0,0,26,0,0,0,0,27,25,25
"GABRG3",1,0,0,0,25,1,0,0,0,27,25,25
"GAD2",2,0,1,0,21,3,0,0,0,27,25,25
"GPRC6A",1,0,0,0,21,5,0,0,0,27,25,25
"HSPG2",0,0,0,0,25,2,0,0,0,27,25,25
"MNDA",0,0,0,0,25,2,0,0,0,27,25,25
"NLRP10",2,0,0,0,22,3,0,0,0,27,25,25
"OR4Q3",0,3,0,0,24,0,0,0,0,27,25,25
"PATJ",0,0,0,0,20,6,0,1,0,27,25,25
"UGT2A1",2,0,1,0,22,2,0,0,0,27,25,25
"ADGRA3",1,0,0,0,21,2,0,2,0,26,25,25
"AGL",0,0,0,0,24,1,0,1,0,26,25,25
"ALPK1",0,0,0,0,23,3,0,0,0,26,25,25
"ATP2B2",0,1,0,0,25,0,0,0,0,26,25,25
"BCL11A",1,0,0,0,24,1,0,0,0,26,25,25
"CACNA1H",3,0,0,0,23,0,0,0,0,26,25,25
"CACNA1S",1,1,0,0,22,1,0,1,0,26,25,25
"CFAP54",1,0,0,0,24,1,0,0,0,26,25,25
"CLCA2",3,0,0,0,20,3,0,0,0,26,25,25
"CPXM2",0,0,0,0,24,2,0,0,0,26,25,25
"CTNNA3",1,0,0,0,24,1,0,0,0,26,25,25
