"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"TTF1",9,1,0,0,10,0,0,1,0,21,19,19
"UBE3A",2,0,0,0,16,3,0,0,0,21,19,19
"UPF2",3,0,0,0,18,0,0,0,0,21,19,19
"VAV3",0,0,0,0,18,3,0,0,0,21,19,19
"VILL",2,5,0,0,13,0,0,1,0,21,19,19
"WASL",3,0,0,0,16,2,0,0,0,21,19,19
"WDR35",0,1,0,0,19,0,0,1,0,21,19,19
"ZIC4",0,1,0,0,18,2,0,0,0,21,19,19
"ZNF416",7,0,0,0,14,0,0,0,0,21,19,19
"ZNF7",2,1,0,0,17,1,0,0,0,21,19,19
"ADCY10",5,5,0,0,8,1,0,1,0,20,19,19
"ADGRA3",0,0,0,0,19,0,0,1,0,20,19,19
"ARHGEF15",4,1,0,0,15,0,0,0,0,20,19,19
"ATP11A",2,0,0,0,16,2,0,0,0,20,19,19
"C15orf39",9,0,0,0,11,0,0,0,0,20,19,19
"CATSPERD",1,0,0,0,12,3,0,4,0,20,19,19
"CDC42BPG",0,0,0,0,20,0,0,0,0,20,19,19
"CDHR3",0,0,0,0,19,1,0,0,0,20,19,19
"CHAT",1,0,0,0,19,0,0,0,0,20,19,19
"CKAP2",12,0,0,0,8,0,0,0,0,20,19,19
"CPZ",0,1,0,0,18,1,0,0,0,20,19,19
"CRTC1",9,4,0,0,7,0,0,0,0,20,19,19
"DNMT1",1,0,0,0,18,1,0,0,0,20,19,19
"EGR2",3,0,0,0,17,0,0,0,0,20,19,19
"EML1",0,1,0,0,19,0,0,0,0,20,19,19
"ENTPD4",1,1,0,0,15,3,0,0,0,20,19,19
"ESRP1",7,2,0,0,10,1,0,0,0,20,19,19
"GLG1",0,0,0,0,16,0,0,4,0,20,19,19
"GLRB",2,1,0,0,14,2,0,1,0,20,19,19
"GRIK1",2,0,0,0,18,0,0,0,0,20,19,19
"IFT80",1,0,0,0,19,0,0,0,0,20,19,19
"IRAG1",0,0,0,0,17,3,0,0,0,20,19,19
"ITGB2",1,0,0,0,16,2,0,1,0,20,19,19
"ITK",1,1,0,0,18,0,0,0,0,20,19,19
"LHCGR",4,2,0,0,13,1,0,0,0,20,19,19
"LIG1",0,0,0,0,16,3,0,1,0,20,19,19
"MYO1E",0,0,0,0,20,0,0,0,0,20,19,19
"MYO1G",0,0,0,0,20,0,0,0,0,20,19,19
"PCDHB10",2,0,0,0,18,0,0,0,0,20,19,19
"PEAK1",6,0,0,0,14,0,0,0,0,20,19,19
"PEAR1",10,1,0,0,9,0,0,0,0,20,19,19
"PLCG1",2,0,1,0,17,0,0,0,0,20,19,19
"PTCHD3",1,3,0,0,16,0,0,0,0,20,19,19
"PTGER3",1,0,0,0,17,2,0,0,0,20,19,19
"SEC31A",8,0,0,0,11,0,0,1,0,20,19,19
"SLC44A5",1,0,0,0,19,0,0,0,0,20,19,19
"STON1",2,0,0,0,17,1,0,0,0,20,19,19
"TECRL",2,0,0,0,17,0,0,1,0,20,19,19
"TOP3A",7,0,0,0,13,0,0,0,0,20,19,19
"TTC21A",1,1,0,0,17,1,0,0,0,20,19,19
"WDR33",2,0,0,0,15,3,0,0,0,20,19,19
"XKR4",0,0,0,0,18,2,0,0,0,20,19,19
"ZBTB33",1,0,0,0,19,0,0,0,0,20,19,19
"ZBTB7C",11,0,0,0,8,1,0,0,0,20,19,19
"ZNF512B",0,0,0,0,19,0,0,1,0,20,19,19
"ZNF516",2,0,0,0,18,0,0,0,0,20,19,19
"ALPK1",1,0,0,0,18,0,0,0,0,19,19,19
"AP3B1",6,1,1,0,8,1,0,2,0,19,19,19
"ATG9B",6,1,0,0,12,0,0,0,0,19,19,19
"ATP10B",0,0,0,0,18,1,0,0,0,19,19,19
"BICDL1",1,0,0,0,17,1,0,0,0,19,19,19
"CBX8",6,1,0,0,12,0,0,0,0,19,19,19
"CEP70",0,0,0,0,16,2,0,1,0,19,19,19
"CHSY1",5,0,0,0,14,0,0,0,0,19,19,19
"COL6A1",3,0,1,0,14,0,0,1,0,19,19,19
"EFEMP1",0,0,0,0,15,4,0,0,0,19,19,19
"FCSK",1,0,1,0,17,0,0,0,0,19,19,19
"FER",5,0,0,0,10,4,0,0,0,19,19,19
"GNAS",0,0,0,0,18,1,0,0,0,19,19,19
"HCFC2",5,1,0,0,11,0,0,2,0,19,19,19
"IL18RAP",5,1,0,0,12,1,0,0,0,19,19,19
"IQSEC1",0,0,0,0,19,0,0,0,0,19,19,19
"IVL",2,0,0,1,16,0,0,0,0,19,19,19
"KIAA1210",1,0,0,0,18,0,0,0,0,19,19,19
"KIF4A",1,0,0,0,17,1,0,0,0,19,19,19
"LRRC41",6,3,1,0,9,0,0,0,0,19,19,19
"LZTS3",1,0,1,0,17,0,0,0,0,19,19,19
"MAN2C1",3,0,1,0,13,2,0,0,0,19,19,19
"MAPK8IP3",0,0,0,0,18,1,0,0,0,19,19,19
"NCOA5",2,0,0,0,11,6,0,0,0,19,19,19
"NMUR2",0,0,0,0,18,1,0,0,0,19,19,19
"OR2M4",1,2,0,0,14,2,0,0,0,19,19,19
"OSBPL6",3,0,0,0,13,3,0,0,0,19,19,19
"PAPLN",2,0,0,0,17,0,0,0,0,19,19,19
"REV1",2,2,0,0,15,0,0,0,0,19,19,19
"SASH1",2,0,0,0,17,0,0,0,0,19,19,19
"TEX10",6,0,0,0,13,0,0,0,0,19,19,19
"TGFBR2",0,1,2,0,12,4,0,0,0,19,19,19
"TMEM132E",0,0,0,0,19,0,0,0,0,19,19,19
"TRIM9",1,1,0,0,14,3,0,0,0,19,19,19
"UBA6",2,1,0,0,12,2,0,2,0,19,19,19
"UBN1",3,1,0,0,14,1,0,0,0,19,19,19
"WRN",4,0,0,0,14,1,0,0,0,19,19,19
"WSCD2",0,0,0,0,18,1,0,0,0,19,19,19
"ZNF629",1,0,0,0,18,0,0,0,0,19,19,19
"CFAP94",1,0,0,0,22,6,0,1,0,30,18,18
"FYB2",2,6,0,0,19,3,0,0,0,30,18,18
"THOC2",0,1,0,0,24,3,0,1,0,29,18,18
"ZNF546",0,0,0,0,29,0,0,0,0,29,18,18
"RFX5",15,0,0,0,9,3,0,1,0,28,18,18
"ZNF99",0,0,0,0,22,6,0,0,0,28,18,18
"NLRC4",3,0,0,0,21,2,0,0,0,26,18,18
"ADAMTS3",1,0,0,0,23,1,0,0,0,25,18,18
"DSG3",5,0,0,0,17,3,0,0,0,25,18,18
"PTCHD4",2,0,0,0,23,0,0,0,0,25,18,18
"ZNF479",0,0,0,0,24,1,0,0,0,25,18,18
"ARHGEF10L",7,0,0,0,16,1,0,0,0,24,18,18
"ARHGEF6",2,1,0,0,16,5,0,0,0,24,18,18
"CFAP45",2,0,1,0,20,1,0,0,0,24,18,18
"EIF4ENIF1",0,0,0,0,24,0,0,0,0,24,18,18
"INF2",7,1,0,0,16,0,0,0,0,24,18,18
"OAS2",5,0,0,0,19,0,0,0,0,24,18,18
"PYGB",1,0,0,0,22,0,0,1,0,24,18,18
"TMF1",0,0,0,0,21,3,0,0,0,24,18,18
"CATSPERE",1,3,0,0,16,2,0,1,0,23,18,18
"DACT1",2,0,0,0,19,2,0,0,0,23,18,18
"EFCAB6",3,0,0,0,17,3,0,0,0,23,18,18
"ENPP2",1,0,0,0,20,1,0,1,0,23,18,18
"ERCC6L2",4,0,0,0,17,2,0,0,0,23,18,18
"FER1L5",0,1,0,0,22,0,0,0,0,23,18,18
"IMPG2",1,0,0,0,16,6,0,0,0,23,18,18
"NLRP11",2,0,0,0,18,3,0,0,0,23,18,18
"P3H3",4,0,0,0,14,5,0,0,0,23,18,18
"SEMA3A",1,0,0,0,21,1,0,0,0,23,18,18
"SLC9A9",2,1,0,0,20,0,0,0,0,23,18,18
"TRPV6",0,0,0,0,23,0,0,0,0,23,18,18
"YTHDC1",0,0,0,0,20,3,0,0,0,23,18,18
"ZFC3H1",5,4,0,0,13,1,0,0,0,23,18,18
"ANKAR",3,1,0,0,14,3,0,1,0,22,18,18
"ARHGEF18",0,0,0,0,21,1,0,0,0,22,18,18
"BANK1",2,0,0,0,16,2,0,2,0,22,18,18
"BICC1",2,0,0,0,19,1,0,0,0,22,18,18
"CEP128",2,0,0,0,17,3,0,0,0,22,18,18
"CLIP4",3,1,0,0,15,2,0,1,0,22,18,18
"EFCAB13",4,0,0,0,18,0,0,0,0,22,18,18
"FGD5",1,1,0,0,20,0,0,0,0,22,18,18
"GCC2",2,0,1,0,18,1,0,0,0,22,18,18
"HELQ",4,0,0,0,17,1,0,0,0,22,18,18
"PCDHAC1",1,0,0,0,20,1,0,0,0,22,18,18
"PNPLA8",2,0,0,0,19,0,0,1,0,22,18,18
"PTPN3",0,1,0,0,15,5,0,1,0,22,18,18
"ROCK2",5,0,0,0,15,2,0,0,0,22,18,18
"SBNO2",0,0,0,0,22,0,0,0,0,22,18,18
"TNKS1BP1",2,0,0,0,20,0,0,0,0,22,18,18
"ULK4",2,0,0,0,18,1,0,1,0,22,18,18
"UNC13B",0,0,0,0,18,4,0,0,0,22,18,18
"ZNF354C",1,0,0,0,17,4,0,0,0,22,18,18
"ANKRD17",3,0,0,0,16,2,0,0,0,21,18,18
"BRSK1",6,3,0,0,10,2,0,0,0,21,18,18
"CFAP61",0,0,0,0,20,1,0,0,0,21,18,18
"CLIP2",1,0,0,0,20,0,0,0,0,21,18,18
"CNTN3",0,0,0,0,18,3,0,0,0,21,18,18
"CPQ",0,0,0,0,19,2,0,0,0,21,18,18
"DHX16",6,0,0,0,14,1,0,0,0,21,18,18
"GJA8",2,1,0,0,18,0,0,0,0,21,18,18
"KLHL6",0,0,0,0,21,0,0,0,0,21,18,18
"MCTP1",4,1,0,0,14,1,0,1,0,21,18,18
"MED1",5,0,0,0,16,0,0,0,0,21,18,18
"NEDD4L",0,0,0,0,17,4,0,0,0,21,18,18
"NR3C2",1,0,0,0,19,1,0,0,0,21,18,18
"PCSK1",3,0,0,0,16,1,0,1,0,21,18,18
"PI4KA",2,1,0,0,17,1,0,0,0,21,18,18
"PKN3",7,0,3,0,10,0,0,1,0,21,18,18
"PRG4",2,1,0,0,17,0,0,1,0,21,18,18
"RAD54L2",3,0,0,0,18,0,0,0,0,21,18,18
"RARB",0,0,0,0,15,5,0,1,0,21,18,18
"RSF1",2,1,0,0,10,8,0,0,0,21,18,18
"SEL1L3",7,0,1,0,11,2,0,0,0,21,18,18
"SENP7",2,0,0,0,16,1,0,2,0,21,18,18
"STXBP5L",0,0,0,0,19,2,0,0,0,21,18,18
"SUPT5H",0,0,1,0,19,0,0,1,0,21,18,18
"SYNPO2L",4,0,0,0,17,0,0,0,0,21,18,18
"TCF12",2,1,0,1,14,2,0,1,0,21,18,18
"TLN2",1,0,0,0,19,0,0,1,0,21,18,18
"TNPO1",5,0,0,0,15,1,0,0,0,21,18,18
"USP15",1,3,0,0,16,0,0,1,0,21,18,18
"ZNF418",4,0,0,0,16,1,0,0,0,21,18,18
"AARS2",4,1,0,0,14,0,0,1,0,20,18,18
"AASS",3,1,0,0,14,2,0,0,0,20,18,18
"ACVR2B",2,0,0,0,15,2,0,1,0,20,18,18
"ADAMTSL4",3,1,0,0,16,0,0,0,0,20,18,18
"ASIC2",4,1,1,0,12,0,0,2,0,20,18,18
"BCL11A",4,0,0,0,15,1,0,0,0,20,18,18
"CCDC88B",2,0,0,0,17,0,0,1,0,20,18,18
"CDH19",2,2,0,0,14,2,0,0,0,20,18,18
"CLTC",1,0,0,0,15,4,0,0,0,20,18,18
"DHX38",2,1,1,0,13,3,0,0,0,20,18,18
"DNAI3",2,0,0,0,16,2,0,0,0,20,18,18
"DNAI4",4,3,0,0,12,1,0,0,0,20,18,18
"EMSY",1,0,0,0,16,3,0,0,0,20,18,18
"EPHA2",9,1,0,0,10,0,0,0,0,20,18,18
"ETV1",1,0,0,0,18,1,0,0,0,20,18,18
"FBXW10",0,0,0,0,18,2,0,0,0,20,18,18
"FYCO1",0,1,0,0,19,0,0,0,0,20,18,18
"GPR37",1,0,0,0,19,0,0,0,0,20,18,18
"GRM3",0,0,0,0,19,1,0,0,0,20,18,18
"HLA-A",7,1,0,0,9,2,0,1,0,20,18,18
"HTR2C",0,0,0,0,19,0,0,0,1,20,18,18
"ITGB1",0,0,0,0,20,0,0,0,0,20,18,18
"JAK1",7,1,1,0,11,0,0,0,0,20,18,18
"KAZN",2,0,0,0,16,2,0,0,0,20,18,18
"KCNG1",0,0,0,0,18,1,0,1,0,20,18,18
"KCNS2",0,0,0,0,20,0,0,0,0,20,18,18
"LRRC66",2,1,0,0,16,1,0,0,0,20,18,18
"MAP7D3",7,1,0,0,11,1,0,0,0,20,18,18
"MTA2",3,1,0,0,14,1,0,1,0,20,18,18
"NFATC4",3,2,0,0,15,0,0,0,0,20,18,18
"NFE2L1",7,0,0,0,13,0,0,0,0,20,18,18
"NLGN3",2,0,0,0,18,0,0,0,0,20,18,18
"NLRP14",2,0,0,0,15,3,0,0,0,20,18,18
"PDE6A",4,2,0,0,14,0,0,0,0,20,18,18
"PLCB3",5,0,0,0,13,2,0,0,0,20,18,18
"PPP1R13B",1,2,0,0,16,1,0,0,0,20,18,18
"PTBP2",3,1,0,0,16,0,0,0,0,20,18,18
"PTPRF",0,0,0,0,19,1,0,0,0,20,18,18
"RAI14",1,0,0,0,17,2,0,0,0,20,18,18
"RBM33",6,1,1,0,11,1,0,0,0,20,18,18
"RTN1",1,1,0,0,18,0,0,0,0,20,18,18
"SEMA3E",2,0,0,0,15,3,0,0,0,20,18,18
"SIMC1",1,0,0,0,16,3,0,0,0,20,18,18
"SLFN5",3,0,0,0,16,1,0,0,0,20,18,18
"SMG6",0,0,0,0,18,2,0,0,0,20,18,18
"SNX29",1,1,0,0,17,1,0,0,0,20,18,18
"TBXT",3,2,0,0,14,1,0,0,0,20,18,18
"TM9SF3",8,3,0,0,8,1,0,0,0,20,18,18
"TMTC2",3,0,0,0,15,2,0,0,0,20,18,18
"TOPORS",2,0,0,0,16,2,0,0,0,20,18,18
"ULK1",6,0,0,0,13,0,0,1,0,20,18,18
"ZNF827",0,0,0,0,17,1,0,2,0,20,18,18
"ADGRL4",0,0,0,0,19,0,0,0,0,19,18,18
"ATP1A1",7,0,1,0,10,1,0,0,0,19,18,18
"BMP1",3,0,0,0,14,2,0,0,0,19,18,18
"C10orf120",2,2,0,0,14,0,0,1,0,19,18,18
"CAMSAP3",6,0,0,0,13,0,0,0,0,19,18,18
"CARD6",0,0,0,0,19,0,0,0,0,19,18,18
"CC2D1A",1,1,0,0,14,0,0,3,0,19,18,18
"CCKBR",0,0,0,0,16,3,0,0,0,19,18,18
"CGNL1",0,0,0,0,17,2,0,0,0,19,18,18
"CNBD1",1,1,0,0,17,0,0,0,0,19,18,18
"COL17A1",3,0,0,0,15,1,0,0,0,19,18,18
"COPA",3,0,1,0,13,1,0,1,0,19,18,18
"CYFIP2",0,0,0,0,16,3,0,0,0,19,18,18
"DHX15",1,0,1,0,13,3,0,1,0,19,18,18
"DHX34",2,0,1,0,15,0,0,1,0,19,18,18
"DHX8",0,1,0,1,15,2,0,0,0,19,18,18
"DOK5",0,0,0,0,17,1,0,1,0,19,18,18
"EEF1AKNMT",0,1,0,0,18,0,0,0,0,19,18,18
"F2",2,0,2,0,14,0,0,1,0,19,18,18
"FAM151A",10,3,0,0,6,0,0,0,0,19,18,18
"FBXO10",1,1,0,0,16,1,0,0,0,19,18,18
"GAA",4,3,0,0,12,0,0,0,0,19,18,18
"GDF5",3,1,0,0,12,1,1,1,0,19,18,18
"GRIP2",1,0,0,0,18,0,0,0,0,19,18,18
"HIP1R",4,0,1,0,13,1,0,0,0,19,18,18
"IPO7",2,0,1,0,13,2,0,1,0,19,18,18
"IRX1",0,0,0,0,19,0,0,0,0,19,18,18
"ISLR2",0,0,0,0,18,0,0,0,1,19,18,18
"KDM4A",1,0,1,0,16,0,0,1,0,19,18,18
"LARGE1",0,1,0,0,17,1,0,0,0,19,18,18
"LIPE",0,0,0,0,18,1,0,0,0,19,18,18
"MGAT5B",5,1,0,0,13,0,0,0,0,19,18,18
"MRGPRX1",5,0,0,0,12,2,0,0,0,19,18,18
"NAALADL1",2,2,1,0,14,0,0,0,0,19,18,18
"NLRP8",1,0,1,0,17,0,0,0,0,19,18,18
"PATJ",2,0,0,0,16,1,0,0,0,19,18,18
"PKN1",0,0,0,0,19,0,0,0,0,19,18,18
"POLR2A",3,0,0,0,16,0,0,0,0,19,18,18
"POTEF",1,0,0,0,18,0,0,0,0,19,18,18
"PRAG1",1,2,0,0,13,3,0,0,0,19,18,18
"RAPGEF6",5,0,0,0,10,3,0,1,0,19,18,18
"RASGRP3",1,0,0,0,16,2,0,0,0,19,18,18
"RBBP6",6,2,0,0,11,0,0,0,0,19,18,18
"RPH3A",0,0,0,0,11,6,0,2,0,19,18,18
"SGO2",7,0,0,0,11,1,0,0,0,19,18,18
"SLC26A5",5,2,0,0,11,1,0,0,0,19,18,18
"SPTBN5",0,2,1,0,16,0,0,0,0,19,18,18
"SRRM1",1,0,0,0,17,1,0,0,0,19,18,18
"TAF3",0,0,1,0,12,6,0,0,0,19,18,18
"TBC1D14",1,2,0,0,14,2,0,0,0,19,18,18
"TBC1D9B",1,0,0,0,17,0,0,1,0,19,18,18
"TRPC7",0,0,0,0,19,0,0,0,0,19,18,18
"UTP4",3,0,0,0,13,1,0,2,0,19,18,18
"WNT16",13,1,0,0,5,0,0,0,0,19,18,18
"ZDHHC7",8,1,0,0,9,1,0,0,0,19,18,18
"ZFR",5,3,0,0,10,1,0,0,0,19,18,18
"ZNF592",0,0,0,0,19,0,0,0,0,19,18,18
"ZNF626",6,0,0,0,10,3,0,0,0,19,18,18
"AC004922.1",0,0,0,0,17,1,0,0,0,18,18,18
"AC011462.1",2,1,1,0,14,0,0,0,0,18,18,18
"ACTA1",2,0,0,0,16,0,0,0,0,18,18,18
"AEBP1",1,0,0,0,15,1,0,1,0,18,18,18
"AGTPBP1",2,3,0,0,11,2,0,0,0,18,18,18
"ARHGAP11A",2,1,0,0,12,2,0,1,0,18,18,18
"B4GALNT1",6,4,0,0,8,0,0,0,0,18,18,18
"BRPF1",1,0,0,0,17,0,0,0,0,18,18,18
"CATSPERB",0,0,0,0,16,2,0,0,0,18,18,18
"CCDC28A",10,1,0,0,4,3,0,0,0,18,18,18
"CYP4B1",0,0,0,0,17,0,0,1,0,18,18,18
"DDX17",7,2,0,0,8,1,0,0,0,18,18,18
"EBF1",2,0,0,0,16,0,0,0,0,18,18,18
"FAM214B",6,2,0,0,9,1,0,0,0,18,18,18
"GRIN3A",1,0,0,0,17,0,0,0,0,18,18,18
"GUCY2C",4,1,0,0,13,0,0,0,0,18,18,18
"HBS1L",2,0,0,0,13,3,0,0,0,18,18,18
"ITGB8",1,4,0,0,13,0,0,0,0,18,18,18
"ITIH1",2,0,0,0,16,0,0,0,0,18,18,18
"KCNN3",2,0,0,0,15,1,0,0,0,18,18,18
"KRT34",0,0,0,0,16,2,0,0,0,18,18,18
"MAP2K7",3,0,0,0,14,1,0,0,0,18,18,18
"MAP3K12",2,1,0,0,13,2,0,0,0,18,18,18
"MCF2L",0,1,0,0,15,1,0,1,0,18,18,18
"MXRA8",11,0,1,0,6,0,0,0,0,18,18,18
"OPCML",1,1,0,0,16,0,0,0,0,18,18,18
"OTOP2",2,0,0,0,16,0,0,0,0,18,18,18
"PAK5",1,0,0,0,16,1,0,0,0,18,18,18
"PAX3",1,0,0,0,16,1,0,0,0,18,18,18
"PC",2,0,0,0,16,0,0,0,0,18,18,18
"PCDHA10",0,1,0,0,16,1,0,0,0,18,18,18
"PCDHAC2",0,1,0,0,17,0,0,0,0,18,18,18
"PLIN4",4,0,0,0,14,0,0,0,0,18,18,18
"POTEE",0,1,0,1,16,0,0,0,0,18,18,18
"PROKR1",0,0,0,0,18,0,0,0,0,18,18,18
"PRPF4B",5,3,1,0,5,2,0,2,0,18,18,18
"PTPN12",2,0,0,0,13,3,0,0,0,18,18,18
"RAPH1",4,1,0,0,12,0,0,1,0,18,18,18
"RNF20",0,0,0,0,12,5,0,1,0,18,18,18
"RORB",0,0,0,0,17,1,0,0,0,18,18,18
"SDHA",0,0,0,0,14,3,0,1,0,18,18,18
"SH3BP4",1,1,0,0,15,1,0,0,0,18,18,18
"SH3TC1",0,0,0,0,17,1,0,0,0,18,18,18
"SIGLEC8",1,0,0,0,16,1,0,0,0,18,18,18
"SLC30A9",0,0,0,0,15,3,0,0,0,18,18,18
"SNED1",2,0,0,0,16,0,0,0,0,18,18,18
"SRGAP2",2,2,0,0,14,0,0,0,0,18,18,18
"STS",4,0,0,0,12,1,0,1,0,18,18,18
"SYDE2",0,0,0,0,17,1,0,0,0,18,18,18
"SYNPO",4,2,0,0,12,0,0,0,0,18,18,18
"UBN2",4,2,0,0,10,1,0,1,0,18,18,18
"UGGT1",0,0,0,0,16,1,0,1,0,18,18,18
"UNC5B",0,0,0,0,18,0,0,0,0,18,18,18
"UPF1",0,0,0,0,18,0,0,0,0,18,18,18
"WASF3",5,0,0,0,13,0,0,0,0,18,18,18
"WIZ",2,0,0,0,16,0,0,0,0,18,18,18
"ZNF326",2,0,0,0,11,4,0,1,0,18,18,18
"ZNF607",0,0,0,0,17,1,0,0,0,18,18,18
"ZRANB3",4,0,0,0,11,3,0,0,0,18,18,18
"UNC5D",0,0,0,0,27,5,0,0,0,32,17,17
"ZNF836",1,0,0,0,29,0,0,0,0,30,17,17
"CSPP1",2,0,0,0,17,5,0,3,0,27,17,17
"FCHO2",4,1,0,0,13,7,0,1,0,26,17,17
"RFX6",5,0,1,0,16,4,0,0,0,26,17,17
"UBE3C",2,0,0,0,17,7,0,0,0,26,17,17
"ATP2B1",0,0,0,0,21,4,0,0,0,25,17,17
"ATP8B4",1,0,0,0,21,2,0,0,0,24,17,17
"C2CD5",2,0,0,0,21,0,0,1,0,24,17,17
"E2F8",0,0,0,0,21,2,0,1,0,24,17,17
"EGR1",7,1,1,0,13,2,0,0,0,24,17,17
"EIF4G2",1,0,0,0,19,3,0,1,0,24,17,17
"GABRA1",1,0,0,0,20,2,0,1,0,24,17,17
"SLC4A5",2,0,0,0,21,0,0,1,0,24,17,17
"SNX25",8,4,0,0,12,0,0,0,0,24,17,17
"TTC21B",1,0,0,0,20,3,0,0,0,24,17,17
"WASHC4",7,1,0,0,15,1,0,0,0,24,17,17
"ABCC10",2,0,0,0,20,1,0,0,0,23,17,17
"AP3D1",0,0,1,0,21,1,0,0,0,23,17,17
"BMPR1B",1,0,0,0,19,2,0,1,0,23,17,17
"CEP78",1,0,1,0,19,2,0,0,0,23,17,17
"EEA1",4,0,1,0,11,3,0,4,0,23,17,17
"EFHB",0,0,0,0,19,4,0,0,0,23,17,17
"GABRA4",0,0,0,0,18,2,0,3,0,23,17,17
"RTN4",8,1,0,0,10,4,0,0,0,23,17,17
"TGFBR1",0,0,0,0,21,2,0,0,0,23,17,17
"WDR72",2,1,0,0,14,6,0,0,0,23,17,17
"ZNF528",1,0,0,0,21,1,0,0,0,23,17,17
"ADGRG2",1,1,0,0,19,1,0,0,0,22,17,17
"BMS1",0,3,0,0,16,3,0,0,0,22,17,17
"DDX42",2,0,0,0,17,3,0,0,0,22,17,17
"DHX57",6,0,0,0,15,1,0,0,0,22,17,17
"KLC2",1,0,0,0,20,1,0,0,0,22,17,17
"MARCHF10",2,0,0,0,16,4,0,0,0,22,17,17
"MYO1B",2,2,1,0,14,2,0,1,0,22,17,17
"PHTF1",4,4,0,0,14,0,0,0,0,22,17,17
"RABGAP1",7,2,0,0,13,0,0,0,0,22,17,17
"RPRD2",10,0,0,0,10,2,0,0,0,22,17,17
"SMG5",1,1,0,0,16,4,0,0,0,22,17,17
"SYMPK",2,1,0,0,18,1,0,0,0,22,17,17
"ZNF677",0,1,0,0,18,3,0,0,0,22,17,17
"ABCC9",0,0,0,0,21,0,0,0,0,21,17,17
"AMPD1",0,0,0,0,20,1,0,0,0,21,17,17
"ANKRD35",0,0,0,0,20,1,0,0,0,21,17,17
"APAF1",2,1,0,0,16,2,0,0,0,21,17,17
"ATP13A2",0,0,1,0,20,0,0,0,0,21,17,17
"CFAP58",1,0,0,0,16,4,0,0,0,21,17,17
"CLCN3",8,1,0,0,12,0,0,0,0,21,17,17
"CLOCK",4,1,0,0,12,3,0,1,0,21,17,17
"EIF5B",4,0,0,0,13,2,0,2,0,21,17,17
"EPHB6",2,1,0,0,16,0,0,2,0,21,17,17
"INTS7",2,0,0,0,17,2,0,0,0,21,17,17
"ITGAE",1,2,0,0,18,0,0,0,0,21,17,17
"LATS1",4,0,0,0,16,1,0,0,0,21,17,17
"OR2M2",0,0,0,0,21,0,0,0,0,21,17,17
"PARD3",0,3,0,0,18,0,0,0,0,21,17,17
"PNLDC1",3,0,0,0,15,1,0,2,0,21,17,17
"PRAM1",1,0,0,0,19,1,0,0,0,21,17,17
"PRKAA2",8,0,0,0,13,0,0,0,0,21,17,17
"TTLL7",1,0,1,0,17,2,0,0,0,21,17,17
"ABCD1",0,0,0,0,20,0,0,0,0,20,17,17
"ABR",5,3,0,0,11,1,0,0,0,20,17,17
"AGO1",1,0,0,0,18,1,0,0,0,20,17,17
"CAND2",1,1,0,0,18,0,0,0,0,20,17,17
"CFAP70",0,0,0,0,11,7,0,2,0,20,17,17
"COBLL1",9,0,0,0,11,0,0,0,0,20,17,17
"CPXM1",0,0,0,0,15,4,0,1,0,20,17,17
"DLG5",1,0,0,0,17,2,0,0,0,20,17,17
"DOT1L",1,0,0,0,18,1,0,0,0,20,17,17
"DYRK3",1,0,0,0,19,0,0,0,0,20,17,17
"ERBIN",3,1,0,0,13,2,0,1,0,20,17,17
"EYA4",0,0,0,0,18,0,0,2,0,20,17,17
"FZD6",3,0,0,0,14,2,0,1,0,20,17,17
"KAT14",0,0,0,1,18,1,0,0,0,20,17,17
"KIRREL2",8,0,0,0,12,0,0,0,0,20,17,17
"MMP16",0,0,0,0,16,3,0,1,0,20,17,17
"MN1",5,0,0,0,15,0,0,0,0,20,17,17
"MSH3",8,1,0,0,11,0,0,0,0,20,17,17
"MYBPC3",2,1,0,0,17,0,0,0,0,20,17,17
"NKTR",9,2,0,0,8,1,0,0,0,20,17,17
"NPC1L1",3,0,0,0,16,1,0,0,0,20,17,17
"OR2L3",3,0,0,0,17,0,0,0,0,20,17,17
"RAD50",3,0,0,0,16,1,0,0,0,20,17,17
"RAPGEF1",0,0,0,0,20,0,0,0,0,20,17,17
"SEMA6A",3,3,0,0,13,1,0,0,0,20,17,17
"SEMA6D",1,0,0,0,16,2,0,1,0,20,17,17
"SLC13A1",0,0,0,0,15,5,0,0,0,20,17,17
"SLK",0,2,0,0,15,3,0,0,0,20,17,17
"SON",0,0,0,0,20,0,0,0,0,20,17,17
"TLR9",1,0,0,0,19,0,0,0,0,20,17,17
"TNPO3",1,1,0,0,18,0,0,0,0,20,17,17
"TOP2A",11,1,0,0,8,0,0,0,0,20,17,17
"USP3",0,1,0,0,19,0,0,0,0,20,17,17
"WDR19",1,6,0,0,11,2,0,0,0,20,17,17
"ZNF483",0,0,0,0,18,2,0,0,0,20,17,17
"ABL1",4,0,0,0,14,1,0,0,0,19,17,17
"ADAMTSL2",4,1,0,0,12,1,0,1,0,19,17,17
"ADAR",0,0,0,0,18,1,0,0,0,19,17,17
"ANPEP",0,0,0,0,18,1,0,0,0,19,17,17
"APPL1",4,0,0,0,11,2,0,2,0,19,17,17
"ASIC5",0,0,0,0,19,0,0,0,0,19,17,17
"AVPR1A",4,0,1,0,12,2,0,0,0,19,17,17
